year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity;sexual_orientation
2023;8;8;TERCA;15;FRANCISCO BELTRAO;SAO MIGUEL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA;
2023;8;12;SABADO;15;SANTO ANTONIO DO SUDOESTE;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;24;M;BRANCA;
2023;8;13;DOMINGO;13;SANTA IZABEL DO OESTE;ALTO DA COLINA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;;
2023;8;13;DOMINGO;18;VERE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;19;M;;
2023;8;20;DOMINGO;3;FRANCISCO BELTRAO;INDUSTRIAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;;
2023;8;27;DOMINGO;21;AMPERE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;24;M;PRETA;
2023;9;2;SABADO;18;FLOR DA SERRA DO SUL;RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;52;M;BRANCA;
2023;9;3;DOMINGO;7;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;24;M;;
2023;9;3;DOMINGO;8;DOIS VIZINHOS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;25;M;PARDA;
2023;9;7;QUINTA;20;SANTO ANTONIO DO SUDOESTE;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;52;M;;
2023;9;12;TERCA;13;FRANCISCO BELTRAO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;50;M;BRANCA;
2023;9;15;SEXTA;19;FRANCISCO BELTRAO;SADIA;Praticar Homicídio Culposo na Direção de Veículo;38;F;;
2023;9;15;SEXTA;19;FRANCISCO BELTRAO;SADIA;Praticar Homicídio Culposo na Direção de Veículo;39;M;;
2023;9;15;SEXTA;19;FRANCISCO BELTRAO;SADIA;Praticar Homicídio Culposo na Direção de Veículo;74;F;;
2023;9;22;SEXTA;17;AMPERE;INTERIOR;Praticar Homicídio Culposo na Direção de Veículo;37;F;BRANCA;
2023;9;22;SEXTA;22;ENEAS MARQUES;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;34;M;PARDA;
2023;9;26;TERCA;18;FRANCISCO BELTRAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;46;;;
2023;9;30;SABADO;22;NOVA ESPERANCA DO SUDOESTE;BARAO DE LUCENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA;
2023;10;7;SABADO;2;SALTO DO LONTRA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;PRETA;HETEROSSEXUAL
2023;10;10;TERCA;7;AMPERE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;17;M;;
2023;10;14;SABADO;13;FRANCISCO BELTRAO;AGUA BRANCA;Praticar Homicídio Culposo na Direção de Veículo;40;M;PARDA;
2023;10;14;SABADO;19;CRUZEIRO DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;28;M;;
2023;11;8;QUARTA;17;SALTO DO LONTRA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;42;F;;
2023;11;8;QUARTA;17;SALTO DO LONTRA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;62;F;;
2023;11;9;QUINTA;8;FLOR DA SERRA DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;58;F;;
2023;11;9;QUINTA;16;FRANCISCO BELTRAO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;34;M;;
2023;11;10;SEXTA;23;FRANCISCO BELTRAO;PADRE ULRICO;Praticar Homicídio Culposo na Direção de Veículo;34;M;BRANCA;
2023;11;12;DOMINGO;15;FRANCISCO BELTRAO;SEDE GALDINO;Praticar Homicídio Culposo na Direção de Veículo;73;M;BRANCA;
2023;11;14;TERCA;17;AMPERE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;37;M;BRANCA;
2023;11;17;SEXTA;23;SANTO ANTONIO DO SUDOESTE;ENTRE RIOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;AMARELA;
2023;11;17;SEXTA;23;SANTO ANTONIO DO SUDOESTE;ENTRE RIOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA;
2023;12;2;SABADO;6;SANTO ANTONIO DO SUDOESTE;EMBAUVAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;;
2023;12;3;DOMINGO;20;NOVA ESPERANCA DO SUDOESTE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA;
2023;12;4;SEGUNDA;14;FRANCISCO BELTRAO;RIO DO MATO;Praticar Homicídio Culposo na Direção de Veículo;25;M;;
2023;12;4;SEGUNDA;14;FRANCISCO BELTRAO;RIO DO MATO;Praticar Homicídio Culposo na Direção de Veículo;88;M;;
2023;12;10;DOMINGO;20;FRANCISCO BELTRAO;CENTRO;Lesão Corporal com Resultado Morte;55;M;BRANCA;
2023;12;15;SEXTA;17;FRANCISCO BELTRAO;SAO MIGUEL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;BRANCA;
2023;12;19;TERCA;9;FRANCISCO BELTRAO;GUANABARA;Praticar Homicídio Culposo na Direção de Veículo;18;;;
2023;12;25;SEGUNDA;5;DOIS VIZINHOS;ESPERANCA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA;
2023;12;31;DOMINGO;20;DOIS VIZINHOS;CENTRO SUL;Praticar Homicídio Culposo na Direção de Veículo;43;M;BRANCA;HETEROSSEXUAL
2023;12;31;DOMINGO;21;CRUZEIRO DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;31;M;PARDA;
2022;1;8;SABADO;20;AMPERE;SAO FRANCISCO;Feminicídio;53;F;PARDA;
2022;1;8;SABADO;20;AMPERE;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);53;F;PARDA;
2022;1;9;DOMINGO;16;SANTA IZABEL DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;43;;;
2022;1;11;TERCA;18;SANTA IZABEL DO OESTE;NOSSA SENHORA FATIMA;Praticar Homicídio Culposo na Direção de Veículo;71;F;BRANCA;
2022;1;17;SEGUNDA;13;CAPANEMA;CAPANEMA RURAL;Praticar Homicídio Culposo na Direção de Veículo;79;M;BRANCA;
2022;1;22;SABADO;21;SANTA IZABEL DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;71;M;;
2022;1;26;QUARTA;10;FRANCISCO BELTRAO;NOVO MUNDO;Praticar Homicídio Culposo na Direção de Veículo;34;M;;
2022;1;28;SEXTA;18;REALEZA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;;;;
2022;2;2;QUARTA;2;REALEZA;PADRE JOSIMO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);67;M;BRANCA;
2022;2;3;QUINTA;18;FRANCISCO BELTRAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;17;M;;
2022;2;3;QUINTA;18;FRANCISCO BELTRAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;20;;;
2022;2;5;SABADO;13;AMPERE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;53;F;;
2022;2;5;SABADO;17;FRANCISCO BELTRAO;AGUA BRANCA;Praticar Homicídio Culposo na Direção de Veículo;27;M;;
2022;2;6;DOMINGO;22;SALTO DO LONTRA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;31;M;BRANCA;
2022;2;10;QUINTA;5;BOA ESPERANCA DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;23;M;;
2022;2;10;QUINTA;19;CRUZEIRO DO IGUACU;LINHA MARIOTI;Praticar Homicídio Culposo na Direção de Veículo;35;M;PARDA;
2022;2;12;SABADO;18;BOA ESPERANCA DO IGUACU;SOL NASCENTE;Praticar Homicídio Culposo na Direção de Veículo;19;M;BRANCA;
2022;2;15;TERCA;10;BOM JESUS DO SUL;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;F;BRANCA;HETEROSSEXUAL
2022;2;15;TERCA;10;BOM JESUS DO SUL;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA;HETEROSSEXUAL
2022;2;20;DOMINGO;16;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;40;M;;
2022;2;20;DOMINGO;18;CAPANEMA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);54;M;;
2022;2;20;DOMINGO;18;CRUZEIRO DO IGUACU;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;53;M;BRANCA;
2022;2;21;SEGUNDA;21;FLOR DA SERRA DO SUL;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;29;M;PARDA;
2022;2;22;TERCA;18;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;34;M;;
2022;2;25;SEXTA;15;REALEZA;N S APARECIDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;;
2022;2;27;DOMINGO;15;FRANCISCO BELTRAO;AGUA BRANCA;Praticar Homicídio Culposo na Direção de Veículo;20;M;BRANCA;
2022;2;28;SEGUNDA;14;FRANCISCO BELTRAO;PINHEIRINHO;Praticar Homicídio Culposo na Direção de Veículo;78;F;BRANCA;
2022;3;1;TERCA;8;FLOR DA SERRA DO SUL;ZONA RURAL RODOVIA;Praticar Homicídio Culposo na Direção de Veículo;55;M;;
2022;3;3;QUINTA;9;FRANCISCO BELTRAO;AGUA BRANCA;Praticar Homicídio Culposo na Direção de Veículo;11;M;;
2022;3;5;SABADO;3;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;30;M;BRANCA;
2022;3;6;DOMINGO;3;FRANCISCO BELTRAO;VILA NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;F;BRANCA;
2022;3;7;SEGUNDA;8;DOIS VIZINHOS;CENTRO SUL;Praticar Homicídio Culposo na Direção de Veículo;20;M;BRANCA;
2022;3;10;QUINTA;2;FRANCISCO BELTRAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;26;F;;
2022;3;13;DOMINGO;1;MANFRINOPOLIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;M;BRANCA;
2022;3;18;SEXTA;17;NOVA PRATA DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;31;F;BRANCA;HETEROSSEXUAL
2022;3;20;DOMINGO;20;FRANCISCO BELTRAO;PINHEIRINHO;Praticar Homicídio Culposo na Direção de Veículo;36;F;;
2022;3;24;QUINTA;17;CAPANEMA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);64;M;;
2022;3;28;SEGUNDA;7;FRANCISCO BELTRAO;KENNEDY;Feminicídio;51;F;BRANCA;
2022;3;28;SEGUNDA;7;FRANCISCO BELTRAO;KENNEDY;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;F;BRANCA;
2022;3;30;QUARTA;10;MARMELEIRO;MATA NATIVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;F;PARDA;
2022;3;30;QUARTA;10;MARMELEIRO;MATA NATIVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA;
2022;4;2;SABADO;19;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;66;M;BRANCA;
2022;4;5;TERCA;19;RENASCENCA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;31;M;PARDA;
2022;4;6;QUARTA;20;FRANCISCO BELTRAO;LINHA TRITON;Praticar Homicídio Culposo na Direção de Veículo;58;M;;
2022;4;12;TERCA;8;SALTO DO LONTRA;SAO CRISTOVAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);66;M;BRANCA;HETEROSSEXUAL
2022;4;13;QUARTA;17;RENASCENCA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;38;;;
2022;4;17;DOMINGO;13;RENASCENCA;ZONA RURAL;Feminicídio;55;F;PARDA;
2022;4;17;DOMINGO;13;RENASCENCA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;F;PARDA;
2022;4;18;SEGUNDA;20;FRANCISCO BELTRAO;PADRE ULRICO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;;
2022;4;26;TERCA;4;FRANCISCO BELTRAO;SAO MIGUEL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;;
2022;4;27;QUARTA;9;AMPERE;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;64;F;BRANCA;
2022;4;30;SABADO;16;BOA ESPERANCA DO IGUACU;SOL NASCENTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;PARDA;
2022;4;30;SABADO;19;NOVA PRATA DO IGUACU;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;52;M;BRANCA;
2022;5;3;TERCA;13;SANTA IZABEL DO OESTE;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;
2022;5;4;QUARTA;16;REALEZA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);58;M;PARDA;
2022;5;8;DOMINGO;14;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;7;F;BRANCA;
2022;5;8;DOMINGO;14;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;36;M;PARDA;
2022;5;8;DOMINGO;14;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;54;M;BRANCA;
2022;5;8;DOMINGO;17;REALEZA;AREA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;;
2022;5;9;SEGUNDA;11;BARRACAO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;88;F;BRANCA;
2022;5;9;SEGUNDA;11;SALTO DO LONTRA;INTERIOR;Praticar Homicídio Culposo na Direção de Veículo;57;M;;HETEROSSEXUAL
2022;5;16;SEGUNDA;21;FRANCISCO BELTRAO;AGUA BRANCA;Praticar Homicídio Culposo na Direção de Veículo;40;F;BRANCA;
2022;5;20;SEXTA;19;SALTO DO LONTRA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;30;M;PARDA;
2022;5;20;SEXTA;19;SALTO DO LONTRA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;38;M;PARDA;HETEROSSEXUAL
2022;5;28;SABADO;13;RENASCENCA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;18;;;
2022;5;28;SABADO;14;BARRACAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;21;M;;
2022;5;29;DOMINGO;4;FRANCISCO BELTRAO;JARDIM ITALIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;BRANCA;
2022;6;4;SABADO;10;FRANCISCO BELTRAO;;Praticar Homicídio Culposo na Direção de Veículo;44;M;;
2022;6;4;SABADO;10;FRANCISCO BELTRAO;;Praticar Homicídio Culposo na Direção de Veículo;48;F;;
2022;6;5;DOMINGO;4;FRANCISCO BELTRAO;VILA NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA;
2022;6;7;TERCA;10;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;50;M;BRANCA;
2022;6;8;QUARTA;19;PRANCHITA;LINHA ALTO EVANGELHO;Praticar Homicídio Culposo na Direção de Veículo;62;M;BRANCA;
2022;6;11;SABADO;21;FRANCISCO BELTRAO;PINHEIRINHO;Praticar Homicídio Culposo na Direção de Veículo;47;;;
2022;6;12;DOMINGO;18;FRANCISCO BELTRAO;JARDIM ITALIA;Praticar Homicídio Culposo na Direção de Veículo;69;M;PARDA;
2022;6;12;DOMINGO;18;FRANCISCO BELTRAO;JARDIM ITALIA;Praticar Homicídio Culposo na Direção de Veículo;70;M;PARDA;
2022;6;12;DOMINGO;19;CAPANEMA;SAO LUIZ;Lesão Corporal com Resultado Morte;52;M;BRANCA;
2022;6;18;SABADO;18;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;64;M;;
2022;6;18;SABADO;21;SALTO DO LONTRA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;62;M;;HETEROSSEXUAL
2022;6;19;DOMINGO;18;PLANALTO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);5;M;PARDA;
2022;6;19;DOMINGO;18;PLANALTO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;F;;
2022;6;19;DOMINGO;18;PLANALTO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;;
2022;6;19;DOMINGO;18;PLANALTO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);50;F;;
2022;6;19;DOMINGO;18;PLANALTO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);67;F;;
2022;6;26;DOMINGO;19;FRANCISCO BELTRAO;PINHEIRINHO;Praticar Homicídio Culposo na Direção de Veículo;55;M;;
2022;7;5;TERCA;17;MARMELEIRO;PASSARELA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);53;M;PARDA;
2022;7;9;SABADO;17;FRANCISCO BELTRAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;23;M;;
2022;7;10;DOMINGO;21;AMPERE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;42;M;;
2022;7;14;QUINTA;13;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;33;F;BRANCA;
2022;7;16;SABADO;21;FRANCISCO BELTRAO;PINHEIRINHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;PARDA;
2022;7;16;SABADO;23;SALTO DO LONTRA;ITAIPU;Feminicídio;52;F;BRANCA;
2022;7;16;SABADO;23;SALTO DO LONTRA;ITAIPU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA;
2022;7;16;SABADO;23;SALTO DO LONTRA;ITAIPU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;F;BRANCA;
2022;7;18;SEGUNDA;2;FLOR DA SERRA DO SUL;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;BRANCA;
2022;7;18;SEGUNDA;19;FRANCISCO BELTRAO;SECCAO JACARE;Praticar Homicídio Culposo na Direção de Veículo;46;F;BRANCA;
2022;7;22;SEXTA;6;FRANCISCO BELTRAO;SAO FRANCISCO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;29;M;BRANCA;
2022;7;25;SEGUNDA;12;RENASCENCA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;25;F;BRANCA;HETEROSSEXUAL
2022;7;28;QUINTA;13;FRANCISCO BELTRAO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;70;;;
2022;7;31;DOMINGO;0;AMPERE;AGUA VERDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA;
2022;8;8;SEGUNDA;14;MANFRINOPOLIS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;80;M;BRANCA;
2022;8;14;DOMINGO;19;FRANCISCO BELTRAO;PINHEIRAO;Feminicídio;51;F;BRANCA;
2022;8;14;DOMINGO;19;FRANCISCO BELTRAO;PINHEIRAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;F;BRANCA;
2022;8;15;SEGUNDA;7;FRANCISCO BELTRAO;;Praticar Homicídio Culposo na Direção de Veículo;77;M;;
2022;8;21;DOMINGO;3;FRANCISCO BELTRAO;GUANABARA;Praticar Homicídio Culposo na Direção de Veículo;34;M;PARDA;
2022;8;24;QUARTA;11;FRANCISCO BELTRAO;KM 23;Praticar Homicídio Culposo na Direção de Veículo;36;;;
2022;8;27;SABADO;18;FRANCISCO BELTRAO;CANTELMO;Lesão Corporal com Resultado Morte;77;M;BRANCA;
2022;8;27;SABADO;19;DOIS VIZINHOS;ESPERANCA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;BRANCA;
2022;8;28;DOMINGO;17;PINHAL DE SAO BENTO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;34;M;;
2022;9;7;QUARTA;17;ENEAS MARQUES;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;54;M;PARDA;
2022;9;7;QUARTA;19;FRANCISCO BELTRAO;LUTHER KING;Praticar Homicídio Culposo na Direção de Veículo;36;M;BRANCA;
2022;9;8;QUINTA;10;MANFRINOPOLIS;KM 544 MAIS 900 METR;Praticar Homicídio Culposo na Direção de Veículo;35;M;;
2022;9;12;SEGUNDA;7;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;15;F;BRANCA;
2022;9;13;TERCA;14;FRANCISCO BELTRAO;KM 08;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);54;M;BRANCA;
2022;9;14;QUARTA;12;MANFRINOPOLIS;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);72;M;PARDA;
2022;9;16;SEXTA;12;DOIS VIZINHOS;CENTRO NORTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;BRANCA;
2022;9;19;SEGUNDA;15;REALEZA;ZONA RURAL;Roubo com Resultado Morte;20;M;;
2022;9;19;SEGUNDA;15;REALEZA;ZONA RURAL;Roubo com Resultado Morte;26;F;;
2022;9;19;SEGUNDA;15;REALEZA;ZONA RURAL;Roubo com Resultado Morte;49;M;BRANCA;
2022;9;19;SEGUNDA;15;REALEZA;ZONA RURAL;Roubo com Resultado Morte;54;M;PARDA;
2022;9;19;SEGUNDA;15;REALEZA;ZONA RURAL;Roubo com Resultado Morte;75;F;BRANCA;
2022;9;24;SABADO;12;PLANALTO;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);58;F;BRANCA;
2022;9;24;SABADO;15;CAPANEMA;CENTRO;Feminicídio;35;F;BRANCA;
2022;9;24;SABADO;15;CAPANEMA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;F;BRANCA;
2022;9;26;SEGUNDA;0;DOIS VIZINHOS;MARGARIDA GALVAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;F;BRANCA;
2022;10;14;SEXTA;4;ENEAS MARQUES;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;41;M;;
2022;10;20;QUINTA;20;DOIS VIZINHOS;NOSSA SENHORA LUDES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);48;M;BRANCA;
2022;10;21;SEXTA;12;BARRACAO;ZONA RURAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;36;M;BRANCA;
2022;10;22;SABADO;21;SANTA IZABEL DO OESTE;SAO JOSE OPERARIO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA;
2022;10;24;SEGUNDA;12;FRANCISCO BELTRAO;NOVA SECCAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;;
2022;10;27;QUINTA;16;DOIS VIZINHOS;SAO FCO ASSIS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA;
2022;10;29;SABADO;15;FRANCISCO BELTRAO;PADRE ULRICO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);0;M;;
2022;10;30;DOMINGO;2;FRANCISCO BELTRAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;29;F;;
2022;10;30;DOMINGO;2;FRANCISCO BELTRAO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;29;M;;
2022;11;1;TERCA;22;DOIS VIZINHOS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;41;M;BRANCA;
2022;11;7;SEGUNDA;12;MARMELEIRO;PROXIMO A COMUNIDADE;Praticar Homicídio Culposo na Direção de Veículo;25;M;BRANCA;
2022;11;7;SEGUNDA;12;MARMELEIRO;PROXIMO A COMUNIDADE;Praticar Homicídio Culposo na Direção de Veículo;32;F;BRANCA;
