year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity
2020;12;19;SABADO;21;PONTA GROSSA;CHAPADA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;PARDA
2020;12;19;SABADO;21;PONTA GROSSA;CHAPADA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;27;;PARDA
2020;12;19;SABADO;21;PONTA GROSSA;CHAPADA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;32;;BRANCA
2020;12;20;DOMINGO;15;PONTA GROSSA;INDUSTRIAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;
2020;12;21;SEGUNDA;22;PONTA GROSSA;CONTORNO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;F;PARDA
2020;12;23;QUARTA;18;PONTA GROSSA;NEVES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);63;M;BRANCA
2020;12;23;QUARTA;23;PONTA GROSSA;DNA LUIZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA
2020;12;26;SABADO;10;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;F;BRANCA
2020;12;28;SEGUNDA;7;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA
2020;12;30;QUARTA;21;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;
2020;12;30;QUARTA;21;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;
2019;1;8;TERCA;17;PONTA GROSSA;CARA CARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2019;1;10;QUINTA;2;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA
2019;1;10;QUINTA;11;PONTA GROSSA;UVARANAS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;17;M;PRETA
2019;1;17;QUINTA;21;PONTA GROSSA;OFICINAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;
2019;1;18;SEXTA;6;PONTA GROSSA;CARA CARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA
2019;1;19;SABADO;22;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2019;1;20;DOMINGO;2;PONTA GROSSA;CONTORNO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA
2019;1;27;DOMINGO;2;PONTA GROSSA;UVARANAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA
2019;2;2;SABADO;1;PONTA GROSSA;OFICINAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2019;2;8;SEXTA;2;PONTA GROSSA;CONTORNO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);50;M;BRANCA
2019;2;23;SABADO;13;PONTA GROSSA;NOVA RUSSIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA
2019;3;7;QUINTA;10;PONTA GROSSA;UVARANAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA
2019;3;10;DOMINGO;3;PONTA GROSSA;CARVALHO;Feminicídio;24;F;BRANCA
2019;3;10;DOMINGO;3;PONTA GROSSA;CARVALHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;F;BRANCA
2019;3;11;SEGUNDA;19;PONTA GROSSA;UVARANAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA
2019;3;14;QUINTA;14;PONTA GROSSA;ITAIACOCA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;17;M;BRANCA
2019;3;14;QUINTA;14;PONTA GROSSA;ITAIACOCA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;31;M;PARDA
2019;3;27;QUARTA;1;PONTA GROSSA;UVARANAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;F;PRETA
2019;4;3;QUARTA;0;PONTA GROSSA;UVARANAS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;21;M;BRANCA
2019;4;5;SEXTA;20;PONTA GROSSA;UVARANAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;BRANCA
2019;4;7;DOMINGO;3;PONTA GROSSA;OFICINAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA
2019;4;7;DOMINGO;3;PONTA GROSSA;UVARANAS;Lesão Corporal com Resultado Morte;41;M;BRANCA
2019;4;30;TERCA;6;PONTA GROSSA;CARA CARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA
2019;4;30;TERCA;21;PONTA GROSSA;NOVA RUSSIA;Roubo com Resultado Morte;53;M;BRANCA
2019;5;21;TERCA;12;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA
2019;6;4;TERCA;9;PONTA GROSSA;CARA CARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;
2019;6;10;SEGUNDA;16;PONTA GROSSA;DER;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;37;M;BRANCA
2019;6;12;QUARTA;5;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA
2019;6;15;SABADO;8;PONTA GROSSA;OFICINAS;Feminicídio;49;F;
2019;6;15;SABADO;8;PONTA GROSSA;OFICINAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;F;
2019;6;29;SABADO;22;PONTA GROSSA;OFICINAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2019;6;30;DOMINGO;17;PONTA GROSSA;ITAIACOCA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;BRANCA
2019;7;1;SEGUNDA;15;PONTA GROSSA;NOVA RUSSIA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;17;M;BRANCA
2019;7;6;SABADO;21;PONTA GROSSA;RONDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;M;BRANCA
2019;7;11;QUINTA;12;PONTA GROSSA;CONTORNO;Roubo com Resultado Morte;58;M;BRANCA
2019;7;14;DOMINGO;3;PONTA GROSSA;DNA LUIZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA
2019;7;15;SEGUNDA;0;PONTA GROSSA;OLARIAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PRETA
2019;7;18;QUINTA;23;PONTA GROSSA;UVARANAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;PARDA
2019;8;18;DOMINGO;0;PONTA GROSSA;CONTORNO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;M;BRANCA
2019;8;28;QUARTA;21;PONTA GROSSA;BOA VISTA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;21;M;PARDA
2019;9;5;QUINTA;23;PONTA GROSSA;CENTRO;Roubo com Resultado Morte;75;M;BRANCA
2019;9;11;QUARTA;3;PONTA GROSSA;CARVALHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;F;BRANCA
2019;9;11;QUARTA;20;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA
2019;9;11;QUARTA;22;PONTA GROSSA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PRETA
2019;9;15;DOMINGO;20;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);6;M;
2019;9;15;DOMINGO;20;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;F;BRANCA
2019;9;15;DOMINGO;20;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA
2019;9;20;SEXTA;2;PONTA GROSSA;NEVES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA
2019;9;20;SEXTA;13;PONTA GROSSA;DONA LUIZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);15;M;BRANCA
2019;10;29;TERCA;20;PONTA GROSSA;CHAPADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA
2019;10;30;QUARTA;6;PONTA GROSSA;DNA LUIZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA
2019;10;31;QUINTA;19;PONTA GROSSA;OFICINAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;BRANCA
2019;11;5;TERCA;4;PONTA GROSSA;BOA VISTA;Roubo com Resultado Morte;36;M;BRANCA
2019;11;8;SEXTA;4;PONTA GROSSA;DONA LUIZA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;
2019;11;10;DOMINGO;16;PONTA GROSSA;BOA VISTA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA
2019;11;11;SEGUNDA;2;PONTA GROSSA;CONTORNO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;PARDA
2019;11;14;QUINTA;17;PONTA GROSSA;UVARANAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;M;BRANCA
2019;11;17;DOMINGO;3;PONTA GROSSA;CONTORNO;Feminicídio;38;F;PARDA
2019;11;17;DOMINGO;3;PONTA GROSSA;CONTORNO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;F;PARDA
2019;11;29;SEXTA;1;PONTA GROSSA;CARA CARA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;M;
2019;12;4;QUARTA;13;PONTA GROSSA;ORFANS;Feminicídio;42;F;PARDA
2019;12;4;QUARTA;13;PONTA GROSSA;ORFANS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;F;PARDA
2019;12;8;DOMINGO;18;PONTA GROSSA;CARVALHO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;38;M;BRANCA
2019;12;15;DOMINGO;9;PONTA GROSSA;NOVA RUSSIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA
2019;12;23;SEGUNDA;0;PONTA GROSSA;CONTORNO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;PARDA
2019;12;25;QUARTA;10;PONTA GROSSA;OLARIAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);;M;
2024;1;21;DOMINGO;8;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Praticar Homicídio Culposo na Direção de Veículo;44;M;
2024;1;21;DOMINGO;21;SAO JOSE DOS PINHAIS;CONTENDA;Praticar Homicídio Culposo na Direção de Veículo;45;M;
2024;1;7;DOMINGO;10;SAO JOSE DOS PINHAIS;COLONIA RIO PEQUENO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA
2024;1;6;SABADO;17;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);54;M;BRANCA
2024;1;1;SEGUNDA;23;SAO JOSE DOS PINHAIS;QUISSISANA;Praticar Homicídio Culposo na Direção de Veículo;30;F;BRANCA
2024;2;25;DOMINGO;0;SAO JOSE DOS PINHAIS;QUISSISANA;Praticar Homicídio Culposo na Direção de Veículo;25;M;
2024;2;24;SABADO;16;SAO JOSE DOS PINHAIS;INA;Praticar Homicídio Culposo na Direção de Veículo;49;M;
2024;2;20;TERCA;21;SAO JOSE DOS PINHAIS;GUATUPE;Praticar Homicídio Culposo na Direção de Veículo;29;M;
2024;2;16;SEXTA;4;SAO JOSE DOS PINHAIS;QUISSISANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA
2024;2;15;QUINTA;0;SAO JOSE DOS PINHAIS;PARQUE DA FONTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA
2024;3;31;DOMINGO;18;SAO JOSE DOS PINHAIS;SAO MARCOS;Praticar Homicídio Culposo na Direção de Veículo;51;M;PRETA
2024;3;31;DOMINGO;19;SAO JOSE DOS PINHAIS;GUATUPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;
2024;3;30;SABADO;20;SAO JOSE DOS PINHAIS;PARQUE DA FONTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA
2024;3;31;DOMINGO;6;SAO JOSE DOS PINHAIS;GUATUPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA
2024;3;27;QUARTA;6;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Praticar Homicídio Culposo na Direção de Veículo;42;M;BRANCA
2024;3;28;QUINTA;15;SAO JOSE DOS PINHAIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;F;PARDA
2024;3;28;QUINTA;15;SAO JOSE DOS PINHAIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;PARDA
2024;3;27;QUARTA;19;SAO JOSE DOS PINHAIS;AFONSO PENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;F;PARDA
2024;3;16;SABADO;0;SAO JOSE DOS PINHAIS;INA;Praticar Homicídio Culposo na Direção de Veículo;63;M;PARDA
2024;3;11;SEGUNDA;23;SAO JOSE DOS PINHAIS;JARDIM ITALIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;BRANCA
2024;3;5;TERCA;9;SAO JOSE DOS PINHAIS;IPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA
2024;3;3;DOMINGO;19;SAO JOSE DOS PINHAIS;GUATUPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;BRANCA
2024;3;3;DOMINGO;19;SAO JOSE DOS PINHAIS;GUATUPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;BRANCA
2024;4;20;SABADO;21;SAO JOSE DOS PINHAIS;AGUAS BELAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;
2024;4;22;SEGUNDA;6;SAO JOSE DOS PINHAIS;AVIACAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA
2024;4;10;QUARTA;3;SAO JOSE DOS PINHAIS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;35;M;
2024;4;3;QUARTA;12;SAO JOSE DOS PINHAIS;GUATUPE;Praticar Homicídio Culposo na Direção de Veículo;47;M;
2024;4;3;QUARTA;22;SAO JOSE DOS PINHAIS;SANTO ANTONIO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA
2024;4;3;QUARTA;0;SAO JOSE DOS PINHAIS;GUATUPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);58;M;
2024;5;30;QUINTA;17;SAO JOSE DOS PINHAIS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;35;F;BRANCA
;;;;;;;;;;
2024;5;20;SEGUNDA;12;SAO JOSE DOS PINHAIS;AFONSO PENA;Praticar Homicídio Culposo na Direção de Veículo;78;M;BRANCA
2024;5;18;SABADO;18;SAO JOSE DOS PINHAIS;PARQUE DA FONTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA
2024;5;11;SABADO;13;SAO JOSE DOS PINHAIS;GUATUPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;BRANCA
2024;5;9;QUINTA;0;SAO JOSE DOS PINHAIS;AFONSO PENA;Feminicídio;28;F;PRETA
2024;5;9;QUINTA;0;SAO JOSE DOS PINHAIS;AFONSO PENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;F;PRETA
;;;;;;;;;;
2024;6;15;SABADO;17;SAO JOSE DOS PINHAIS;INA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA
2024;6;15;SABADO;10;SAO JOSE DOS PINHAIS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;38;M;
2024;6;14;SEXTA;22;SAO JOSE DOS PINHAIS;AFONSO PENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA
2024;6;11;TERCA;19;SAO JOSE DOS PINHAIS;AFONSO PENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;BRANCA
2024;6;11;TERCA;19;SAO JOSE DOS PINHAIS;AFONSO PENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2024;6;8;SABADO;18;SAO JOSE DOS PINHAIS;PARQUE DA FONTE;Praticar Homicídio Culposo na Direção de Veículo;64;M;BRANCA
2024;6;4;TERCA;20;SAO JOSE DOS PINHAIS;GUATUPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);67;M;
2024;7;21;DOMINGO;22;SAO JOSE DOS PINHAIS;QUISSISANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA
2024;7;19;SEXTA;23;SAO JOSE DOS PINHAIS;PARQUE DA FONTE;Praticar Homicídio Culposo na Direção de Veículo;29;M;
;;;;;;;;;;
2024;7;19;SEXTA;19;SAO JOSE DOS PINHAIS;CAMPO LARGO DA ROSEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA
;;;;;;;;;;
2024;7;15;SEGUNDA;17;SAO JOSE DOS PINHAIS;AFONSO PENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;PARDA
2024;7;13;SABADO;19;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Praticar Homicídio Culposo na Direção de Veículo;58;M;BRANCA
2024;7;4;QUINTA;17;SAO JOSE DOS PINHAIS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;62;M;
2024;8;30;SEXTA;23;SAO JOSE DOS PINHAIS;COSTEIRA;Praticar Homicídio Culposo na Direção de Veículo;32;F;BRANCA
2024;8;30;SEXTA;23;SAO JOSE DOS PINHAIS;COSTEIRA;Praticar Homicídio Culposo na Direção de Veículo;33;M;BRANCA
2024;8;30;SEXTA;23;SAO JOSE DOS PINHAIS;COSTEIRA;Praticar Homicídio Culposo na Direção de Veículo;36;F;BRANCA
2024;8;30;SEXTA;23;SAO JOSE DOS PINHAIS;COSTEIRA;Praticar Homicídio Culposo na Direção de Veículo;49;M;BRANCA
2024;8;30;SEXTA;23;SAO JOSE DOS PINHAIS;COSTEIRA;Praticar Homicídio Culposo na Direção de Veículo;61;F;
2024;8;30;SEXTA;23;SAO JOSE DOS PINHAIS;COSTEIRA;Praticar Homicídio Culposo na Direção de Veículo;67;M;BRANCA
2024;8;25;DOMINGO;22;SAO JOSE DOS PINHAIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA
2024;8;22;QUINTA;22;SAO JOSE DOS PINHAIS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);61;M;BRANCA
2024;8;16;SEXTA;21;SAO JOSE DOS PINHAIS;CONTENDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;
2024;8;4;DOMINGO;19;SAO JOSE DOS PINHAIS;AFONSO PENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);80;F;
;;;;;;;;;;
2024;9;28;SABADO;19;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;PARDA
2024;9;26;QUINTA;22;SAO JOSE DOS PINHAIS;INA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;
;;;;;;;;;;
;;;;;;;;;;
2024;9;5;QUINTA;17;SAO JOSE DOS PINHAIS;COSTEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;BRANCA
2024;10;1;TERCA;16;SAO JOSE DOS PINHAIS;SANTO ANTONIO;Praticar Homicídio Culposo na Direção de Veículo;18;M;
;;;;;;;;;;
2024;10;25;SEXTA;22;SAO JOSE DOS PINHAIS;QUISSISANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;BRANCA
;;;;;;;;;;
2024;10;15;TERCA;23;SAO JOSE DOS PINHAIS;RIO PEQUENO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;
;;;;;;;;;;
2024;10;12;SABADO;10;SAO JOSE DOS PINHAIS;BARRO PRETO;Praticar Homicídio Culposo na Direção de Veículo;27;M;BRANCA
2024;10;1;TERCA;6;SAO JOSE DOS PINHAIS;CACHOEIRA;Praticar Homicídio Culposo na Direção de Veículo;59;M;
2024;11;23;SABADO;23;SAO JOSE DOS PINHAIS;IPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2024;11;15;SEXTA;22;SAO JOSE DOS PINHAIS;CRUZEIRO;Praticar Homicídio Culposo na Direção de Veículo;21;M;BRANCA
;;;;;;;;;;
;;;;;;;;;;
2024;12;14;SABADO;3;SAO JOSE DOS PINHAIS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;41;M;AMARELA
2024;12;14;SABADO;3;SAO JOSE DOS PINHAIS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;65;M;
2024;12;11;QUARTA;18;SAO JOSE DOS PINHAIS;ROCA VELHA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;
2024;12;10;TERCA;20;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;
2024;12;7;SABADO;12;SAO JOSE DOS PINHAIS;SAO MARCOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;
2024;12;8;DOMINGO;18;SAO JOSE DOS PINHAIS;SAO MARCOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;
2024;12;3;TERCA;19;SAO JOSE DOS PINHAIS;COLONIA RIO GRANDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA
2024;12;1;DOMINGO;0;SAO JOSE DOS PINHAIS;CRUZEIRO;Praticar Homicídio Culposo na Direção de Veículo;21;M;
2024;12;1;DOMINGO;0;SAO JOSE DOS PINHAIS;CRUZEIRO;Praticar Homicídio Culposo na Direção de Veículo;50;M;
2023;1;5;QUINTA;15;SAO JOSE DOS PINHAIS;QUISSISANA;Praticar Homicídio Culposo na Direção de Veículo;23;F;BRANCA
2023;1;6;SEXTA;1;SAO JOSE DOS PINHAIS;PARQUE DA FONTE;Feminicídio;32;F;PARDA
2023;1;6;SEXTA;1;SAO JOSE DOS PINHAIS;PARQUE DA FONTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;F;PARDA
2023;1;19;QUINTA;8;SAO JOSE DOS PINHAIS;AGUAS BELAS;Praticar Homicídio Culposo na Direção de Veículo;78;F;
2023;1;25;QUARTA;23;SAO JOSE DOS PINHAIS;OURO FINO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;15;M;PARDA
2023;1;25;QUARTA;23;SAO JOSE DOS PINHAIS;OURO FINO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;18;M;BRANCA
2023;1;28;SABADO;19;SAO JOSE DOS PINHAIS;CAMPINA DO TAQUARAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA
2023;1;29;DOMINGO;13;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Praticar Homicídio Culposo na Direção de Veículo;41;F;BRANCA
2023;1;31;TERCA;18;SAO JOSE DOS PINHAIS;GUATUPE;Praticar Homicídio Culposo na Direção de Veículo;30;F;
2023;1;31;TERCA;18;SAO JOSE DOS PINHAIS;GUATUPE;Praticar Homicídio Culposo na Direção de Veículo;47;M;BRANCA
2023;2;4;SABADO;7;SAO JOSE DOS PINHAIS;RIO PEQUENO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;PRETA
2023;2;6;SEGUNDA;4;SAO JOSE DOS PINHAIS;SAO MARCOS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;F;BRANCA
2023;2;7;TERCA;21;SAO JOSE DOS PINHAIS;AFONSO PENA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;PARDA
2023;2;10;SEXTA;20;SAO JOSE DOS PINHAIS;QUISSISANA;Roubo com Resultado Morte;50;M;BRANCA
2023;2;22;QUARTA;14;SAO JOSE DOS PINHAIS;BORDA DO CAMPO;Praticar Homicídio Culposo na Direção de Veículo;29;F;
2023;3;2;QUINTA;0;SAO JOSE DOS PINHAIS;MALHADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;BRANCA
2023;3;4;SABADO;20;SAO JOSE DOS PINHAIS;MIRINGUAVA;Feminicídio;46;F;PARDA
2023;3;4;SABADO;20;SAO JOSE DOS PINHAIS;MIRINGUAVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;F;PARDA
2023;3;5;DOMINGO;22;SAO JOSE DOS PINHAIS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;59;M;PARDA
